YYYY,MM,DD,hh,WD,WSPD,WVHT
2002,8,30,2,285,4.7,2.11
2002,8,30,3,284,4,2.09
2002,8,30,4,283,4.1,2.03
2002,8,30,5,287,4.1,2.23
2002,8,30,6,295,4.1,2.14
2002,8,30,7,291,3.5,2.24
2002,8,30,8,284,2.4,2.2
2002,8,30,9,308,3.3,2.51
2002,8,30,10,308,3.5,2.45
2002,8,30,11,328,2.1,2.29
2002,8,30,12,330,1.8,2.49
2002,8,30,13,15,1.7,2.59
2002,8,30,14,40,0.8,2.39
2002,8,30,15,105,2.1,2.55
2002,8,30,16,114,2,99
2002,8,30,17,138,0.8,2.4
2002,8,30,18,21,0.3,2.3
2002,8,30,19,347,0.9,2.43
2002,8,30,20,353,2,2.32
2002,8,30,21,327,2,2.1
2002,8,30,22,320,2.1,2.1
2002,8,30,23,283,2.9,2.27
2002,8,31,0,316,2.3,2.12
2002,8,31,1,326,3.3,2.21
2002,8,31,2,336,3.2,99
2002,8,31,3,329,3.4,1.96
2002,8,31,4,321,4.2,1.93
2002,8,31,5,333,2.9,1.91
2002,8,31,6,285,3,1.82
2002,8,31,7,310,2.9,1.85
2002,8,31,8,320,0.3,1.69
2002,8,31,9,167,0.4,1.85
2002,8,31,10,134,2.8,1.82
2002,8,31,11,142,3.7,1.84
2002,8,31,12,145,3.5,2.06
2002,8,31,13,143,4,1.98
2002,8,31,14,134,3.9,1.9
2002,8,31,15,146,3.8,1.76
2002,8,31,16,137,2.7,1.84
2002,8,31,17,73,1.3,1.73
2002,8,31,18,46,1.2,1.78
2002,8,31,19,329,1.7,1.64
2002,8,31,20,352,1.6,1.55
2002,8,31,21,322,1.3,1.48
2002,8,31,22,310,2.4,1.43
2002,8,31,23,322,3.9,1.37
2002,9,1,0,313,4,1.3
2002,9,1,1,310,4.6,1.36
2002,9,1,2,309,4.4,1.28
2002,9,1,3,334,3.6,1.25
2002,9,1,4,320,2.2,1.19
2002,9,1,5,12,1,1.17
2002,9,1,6,322,0.3,1.09
2002,9,1,7,273,0.5,1.06
2002,9,1,8,180,0,1.04
2002,9,1,9,287,2,0.93
2002,9,1,10,297,3.1,0.89
2002,9,1,11,301,2.8,0.85
2002,9,1,12,288,3,0.84
2002,9,1,13,294,2.2,0.8
2002,9,1,14,269,2.2,0.8
2002,9,1,15,270,1.9,0.82
2002,9,1,16,251,3.1,0.88
2002,9,1,17,273,2.7,0.87
2002,9,1,18,266,1.3,0.97
2002,9,1,19,282,2.3,1.07
2002,9,1,20,311,2,1.15
2002,9,1,21,310,2.1,1.27
2002,9,1,22,318,2.6,1.41
2002,9,1,23,284,2,1.44
2002,9,2,0,305,2.2,1.27
2002,9,2,1,315,2.8,1.25
2002,9,2,2,297,3.6,1.2
2002,9,2,3,320,3,1.26
2002,9,2,4,342,2.3,1.14
2002,9,2,5,291,1.7,1.24
2002,9,2,6,273,1.1,1.3
2002,9,2,7,249,0.9,1.24
2002,9,2,8,204,1.4,1.26
2002,9,2,9,219,2.2,1.43
2002,9,2,10,158,2.4,1.36
2002,9,2,11,142,3.6,1.39
2002,9,2,12,152,3.9,1.33
2002,9,2,13,149,5.1,1.17
2002,9,2,14,149,5.8,1.23
2002,9,2,15,157,5.8,1.13
2002,9,2,16,158,6.3,1.05
2002,9,2,17,161,6.5,1.13
2002,9,2,18,175,7.2,1.06
2002,9,2,19,195,5.8,1.2
2002,9,2,20,296,3.4,1.27
2002,9,2,21,295,3.2,1.27
2002,9,2,22,282,2.5,1.23
2002,9,2,23,269,2.2,1.15
2002,9,3,0,254,2.5,1.2
2002,9,3,1,294,4.1,1.24
2002,9,3,2,288,2.8,1.31
2002,9,3,3,291,3.3,1.41
2002,9,3,4,287,3,1.5
2002,9,3,5,277,2.6,1.46
2002,9,3,6,274,2.1,1.61
2002,9,3,7,288,2.3,1.5
2002,9,3,8,300,3.1,1.61
2002,9,3,9,299,3,1.88
2002,9,3,10,302,2.4,1.97
2002,9,3,11,309,2.4,2.04
2002,9,3,12,304,2,2.12
2002,9,3,13,294,1.2,1.97
2002,9,3,14,268,0.5,2.22
2002,9,3,15,203,0.7,2.33
2002,9,3,16,122,2.6,2.19
2002,9,3,17,122,2.5,2.38
2002,9,3,18,151,2.3,2.25
2002,9,3,19,165,3.7,2.47
2002,9,3,20,157,3.1,2.15
2002,9,3,21,153,3.6,2.23
2002,9,3,22,187,4,2.24
2002,9,3,23,178,4,2.11
2002,9,4,0,184,3.5,2.3
2002,9,4,1,200,2.7,2.36
2002,9,4,2,199,1.8,2.33
2002,9,4,3,197,1.5,1.96
2002,9,4,4,128,1.4,99
2002,9,4,5,132,1.4,2.07
2002,9,4,6,150,2,1.97
2002,9,4,7,159,0.8,2.02
2002,9,4,8,108,2.2,99
2002,9,4,9,98,3.3,2.1
2002,9,4,10,109,4.3,1.81
2002,9,4,11,115,3.9,1.85
2002,9,4,12,118,3.2,1.66
2002,9,4,13,106,4.2,2.08
2002,9,4,14,124,5.6,1.83
2002,9,4,15,125,5.3,1.67
2002,9,4,16,121,5.6,1.67
2002,9,4,17,131,5.6,1.83
2002,9,4,18,141,4.8,1.64
2002,9,4,19,141,5.3,1.57
2002,9,4,20,136,5,1.44
2002,9,4,21,143,4.6,1.46
2002,9,4,22,142,3.1,1.61
2002,9,4,23,146,3.3,1.3
2002,9,5,0,158,3.5,1.49
2002,9,5,1,168,3.5,1.65
2002,9,5,2,168,2.3,1.62
2002,9,5,3,83,2.7,1.44
2002,9,5,4,71,2.9,1.4
2002,9,5,5,75,2.7,1.42
2002,9,5,6,83,2.1,1.37
2002,9,5,7,151,2,1.33
2002,9,5,8,93,2.7,1.39
2002,9,5,9,90,2.3,1.19
2002,9,5,10,58,1.6,1.19
2002,9,5,11,96,1.2,1.11
2002,9,5,12,101,2.9,99
2002,9,5,13,135,2.8,1.08
2002,9,5,14,161,1.9,1.2
2002,9,5,15,140,1.8,1.02
2002,9,5,16,151,1.5,1.01
2002,9,5,17,151,1.4,0.95
2002,9,5,18,168,1.1,0.97
2002,9,5,19,123,0.6,1.07
2002,9,5,20,173,1.5,0.97
2002,9,5,21,146,1.9,1.04
2002,9,5,22,167,1.7,0.95
2002,9,5,23,180,2.4,0.94
2002,9,6,0,213,1.6,0.99
2002,9,6,1,187,0.9,0.89
2002,9,6,2,207,0.9,0.96
2002,9,6,3,235,0.7,0.89
2002,9,6,4,97,2.4,0.85
2002,9,6,5,111,2,1.05
2002,9,6,6,184,2,0.84
2002,9,6,7,113,0.1,0.9
2002,9,6,8,61,2.8,1
2002,9,6,9,52,3.2,0.94
2002,9,6,10,61,2.9,0.9
2002,9,6,11,36,2.3,0.86
2002,9,6,12,3,1.6,0.94
2002,9,6,13,56,1.9,0.92
2002,9,6,14,104,2.5,0.97
2002,9,6,15,117,0.4,0.92
2002,9,6,16,328,2.1,0.89
2002,9,6,17,20,2.8,0.98
2002,9,6,18,40,1.1,0.83
2002,9,6,19,345,1.1,0.81
2002,9,6,20,332,1.5,0.77
2002,9,6,21,274,1.8,0.72
2002,9,6,22,272,3.3,0.72
2002,9,6,23,289,4.1,0.7
2002,9,7,0,295,6.2,0.76
2002,9,7,1,305,5.1,0.79
2002,9,7,2,319,4.2,0.76
2002,9,7,3,321,3.4,0.81
2002,9,7,4,318,0.9,0.78
2002,9,7,5,284,1.9,0.77
2002,9,7,6,286,2.1,0.75
2002,9,7,7,267,1.9,0.73
2002,9,7,8,273,1.4,0.71
2002,9,7,9,285,1.2,0.68
2002,9,7,10,270,0.3,0.73
2002,9,7,11,150,0.8,0.68
2002,9,7,12,121,2.2,0.74
2002,9,7,13,218,4.2,0.75
2002,9,7,14,154,1.7,0.75
2002,9,7,15,117,2.3,0.66
2002,9,7,16,96,4.4,0.7
2002,9,7,17,135,4,0.67
2002,9,7,18,138,5.4,0.62
2002,9,7,19,132,3.4,0.61
2002,9,7,20,132,4,0.74
2002,9,7,21,143,4.4,0.59
2002,9,7,22,155,3.9,0.61
2002,9,7,23,166,4.4,0.63
2002,9,8,0,178,4.4,0.58
2002,9,8,1,172,3.7,0.65
2002,9,8,2,155,2.9,0.64
2002,9,8,3,151,3,0.63
2002,9,8,4,145,2.5,0.72
2002,9,8,5,138,3.2,0.72
2002,9,8,6,156,4.1,0.74
2002,9,8,7,148,4.8,0.65
2002,9,8,8,149,5,0.7
2002,9,8,9,145,5.5,0.68
2002,9,8,10,131,5.5,0.73
2002,9,8,11,132,6.5,0.71
2002,9,8,12,128,7.2,0.81
2002,9,8,13,141,8.4,0.9
2002,9,8,14,143,10.2,0.96
2002,9,8,15,139,10.8,1.14
2002,9,8,16,137,11.1,1.22
2002,9,8,17,137,11.3,1.41
2002,9,8,18,148,11.9,1.5
2002,9,8,19,156,9.4,1.77
2002,9,8,20,160,6.6,1.57
2002,9,8,21,175,5.4,1.57
2002,9,8,22,167,7.1,1.61
2002,9,8,23,156,6.8,1.67
2002,9,9,0,151,6.2,1.59
2002,9,9,1,156,6.6,1.5
2002,9,9,2,161,7.5,1.45
2002,9,9,3,161,6.5,1.47
2002,9,9,4,160,6.3,1.38
2002,9,9,5,156,5.8,1.38
2002,9,9,6,153,6.4,1.36
2002,9,9,7,149,6.7,1.38
2002,9,9,8,142,6.1,1.41
2002,9,9,9,146,6.3,1.34
2002,9,9,10,137,6.3,1.31
2002,9,9,11,145,6.5,1.45
2002,9,9,12,146,7.1,1.36
2002,9,9,13,146,7.6,1.33
2002,9,9,14,135,7,1.3
2002,9,9,15,128,6.8,1.32
2002,9,9,16,133,6,1.28
2002,9,9,17,138,5.9,1.34
2002,9,9,18,129,6.2,1.28
2002,9,9,19,129,5.5,1.23
2002,9,9,20,136,5,1.22
2002,9,9,21,145,4.1,1.24
2002,9,9,22,156,4,1.26
2002,9,9,23,157,2.9,1.31
2002,9,10,0,178,1.9,1.18
2002,9,10,1,222,1.8,1.13
2002,9,10,2,267,2.4,1.18
2002,9,10,3,286,1.9,1.12
2002,9,10,4,294,1.9,1.13
2002,9,10,5,11,2.2,1.19
2002,9,10,6,33,2.3,1.2
2002,9,10,7,29,1.9,1.24
2002,9,10,8,316,1.3,1.27
2002,9,10,9,297,1.3,1.3
2002,9,10,10,318,1.1,1.41
2002,9,10,11,328,1.6,1.43
2002,9,10,12,302,2.6,1.46
2002,9,10,13,341,1.6,1.53
2002,9,10,14,299,2.2,1.48
2002,9,10,15,291,1.5,1.37
2002,9,10,16,70,2.6,1.47
2002,9,10,17,83,1.5,1.47
2002,9,10,18,127,1.5,1.52
2002,9,10,19,159,0.8,1.82
2002,9,10,20,138,1.4,1.74
2002,9,10,21,208,0.9,2
2002,9,10,22,237,2.5,2.12
2002,9,10,23,236,2.7,2.24
2002,9,11,0,252,4.2,2.36
2002,9,11,1,270,3.1,1.94
2002,9,11,2,273,4.2,2.02
2002,9,11,3,297,4.1,1.98
2002,9,11,4,306,3.3,1.75
2002,9,11,5,312,3.3,1.86
2002,9,11,6,35,2,1.74
2002,9,11,7,360,1.4,1.71
2002,9,11,8,325,1.8,1.69
2002,9,11,9,329,2.3,1.73
2002,9,11,10,340,3.5,1.71
2002,9,11,11,324,3.4,1.66
2002,9,11,12,330,3,1.57
2002,9,11,13,343,2.6,1.61
2002,9,11,14,13,2.5,1.64
2002,9,11,15,23,3.1,1.45
2002,9,11,16,31,2.2,1.44
2002,9,11,17,349,2.2,1.55
2002,9,11,18,334,2.9,1.54
2002,9,11,19,345,2.7,1.52
2002,9,11,20,313,3.9,1.45
2002,9,11,21,304,4.3,1.44
2002,9,11,22,309,4.6,1.43
2002,9,11,23,308,5.4,1.44
2002,9,12,0,312,5.6,1.43
2002,9,12,1,306,6.3,1.45
2002,9,12,2,304,6.9,1.22
2002,9,12,3,310,5.8,1.18
2002,9,12,4,311,4.8,1.28
2002,9,12,5,329,4.7,1.15
2002,9,12,6,318,5.3,1.22
2002,9,12,7,318,5.7,1.15
2002,9,12,8,322,6.2,1.27
2002,9,12,9,320,5.1,1.19
2002,9,12,10,317,5,1.23
2002,9,12,11,310,5.4,1.01
2002,9,12,12,301,6.1,1.12
2002,9,12,13,307,4.8,1.19
2002,9,12,14,303,3.6,1.06
2002,9,12,15,312,3.9,0.96
2002,9,12,16,316,3.6,1.03
2002,9,12,17,319,3.7,0.92
2002,9,12,18,324,3.7,0.95
2002,9,12,19,329,4,0.96
2002,9,12,20,331,3.9,0.9
2002,9,12,21,328,4.4,0.9
2002,9,12,22,318,6.1,0.93
2002,9,12,23,319,5.7,0.88
2002,9,13,0,320,6.2,0.82
2002,9,13,1,321,7.2,0.84
2002,9,13,2,320,6.7,0.92
2002,9,13,3,334,8.7,0.97
2002,9,13,4,328,5.5,1.02
2002,9,13,5,330,5.6,0.95
2002,9,13,6,337,5.2,0.9
2002,9,13,7,343,4.9,0.94
2002,9,13,8,350,6.9,0.89
2002,9,13,9,348,7.1,0.94
2002,9,13,10,349,6.6,0.98
2002,9,13,11,345,6.4,0.93
2002,9,13,12,342,6.7,1.06
2002,9,13,13,342,5.8,1.1
2002,9,13,14,342,5.6,1.15
2002,9,13,15,356,5.8,1.25
2002,9,13,16,341,6.5,1.17
2002,9,13,17,330,5.5,1.22
2002,9,13,18,329,4.9,1.16
2002,9,13,19,321,4.8,1.1
2002,9,13,20,320,5.3,1.24
2002,9,13,21,320,6.9,1.14
2002,9,13,22,329,7.4,1.11
2002,9,13,23,338,7.6,1.14
2002,9,14,0,335,7.8,1.31
2002,9,14,1,333,8.4,1.25
2002,9,14,2,333,8.5,1.31
2002,9,14,3,332,8.4,1.36
2002,9,14,4,331,7.8,1.36
2002,9,14,5,326,7.4,1.38
2002,9,14,6,329,6.5,1.4
2002,9,14,7,323,6.4,1.26
2002,9,14,8,323,6.2,1.17
2002,9,14,9,333,5.5,1.09
2002,9,14,10,328,5.5,1.15
2002,9,14,11,319,5.5,1.12
2002,9,14,12,330,3.6,1.17
2002,9,14,13,3,1.5,1.11
2002,9,14,14,341,4.1,1.11
2002,9,14,15,356,3.7,1.05
2002,9,14,16,317,3.5,1.15
2002,9,14,17,345,4.1,1.12
2002,9,14,18,344,3.8,1.05
2002,9,14,19,346,3.6,1.07
2002,9,14,20,336,2.9,1.14
2002,9,14,21,355,2.6,1.09
2002,9,14,22,6,2.2,1.05
2002,9,14,23,11,1.5,1.01
2002,9,15,0,352,0.8,1.06
2002,9,15,1,234,1.5,1.01
2002,9,15,2,211,2.2,1.06
2002,9,15,3,200,2,1.04
2002,9,15,4,193,1.5,1.05
2002,9,15,5,66,2,1.04
2002,9,15,6,119,1.5,0.98
2002,9,15,7,173,1.2,0.87
2002,9,15,8,153,0.9,0.89
2002,9,15,9,170,3.6,0.83
2002,9,15,10,177,2.9,0.87
2002,9,15,11,174,2.9,0.88
2002,9,15,12,173,3.9,0.94
2002,9,15,13,178,4.6,0.85
2002,9,15,14,172,4.8,0.91
2002,9,15,15,172,5.4,0.92
2002,9,15,16,180,5.6,0.95
2002,9,15,17,164,5.1,0.93
2002,9,15,18,161,6,1.12
2002,9,15,19,157,4,1.06
2002,9,15,20,153,5.6,1.1
2002,9,15,21,151,5.5,1.2
2002,9,15,22,164,5.4,1.42
2002,9,15,23,175,5.7,1.24
2002,9,16,0,165,5.1,1.35
2002,9,16,1,174,5.7,1.44
2002,9,16,2,168,6.9,1.46
2002,9,16,3,168,6.5,1.35
2002,9,16,4,166,6.5,1.33
2002,9,16,5,176,6.3,1.31
2002,9,16,6,183,5.2,1.21
2002,9,16,7,169,4.2,1.29
2002,9,16,8,173,6.2,1.32
2002,9,16,9,182,7.2,1.31
2002,9,16,10,200,7.9,1.4
2002,9,16,11,200,5.8,1.33
2002,9,16,12,199,4.7,1.39
2002,9,16,13,206,5,1.42
2002,9,16,14,194,4,1.58
2002,9,16,15,208,3.5,1.58
2002,9,16,16,260,3.2,1.66
2002,9,16,17,279,4.9,1.64
2002,9,16,18,310,5.6,1.69
2002,9,16,19,316,3,1.71
2002,9,16,20,297,2.7,2.04
2002,9,16,21,285,1.5,1.92
2002,9,16,22,213,1.1,2.33
2002,9,16,23,226,0.9,2.7
2002,9,17,0,157,0.2,2.38
2002,9,17,1,217,0.1,2.67
2002,9,17,2,131,0.6,2.62
2002,9,17,3,217,4.9,2.39
2002,9,17,4,175,1.4,2.41
2002,9,17,5,211,2.1,2.48
2002,9,17,6,190,2.3,2.6
2002,9,17,7,159,3.3,2.45
2002,9,17,8,162,2.5,2.52
2002,9,17,9,106,2.3,2.43
2002,9,17,10,156,2.6,2.53
2002,9,17,11,140,1.5,2.98
2002,9,17,12,196,1.1,2.54
2002,9,17,13,186,1.6,2.51
2002,9,17,14,112,3.1,2.82
2002,9,17,15,107,3.4,3.01
2002,9,17,16,107,3.6,2.67
2002,9,17,17,110,3.8,2.46
2002,9,17,18,133,3.2,2.46
2002,9,17,19,142,2.6,2.17
2002,9,17,20,155,1.5,2.2
2002,9,17,21,266,0.2,2.09
2002,9,17,22,308,2.3,1.98
2002,9,17,23,322,4.6,2.18
2002,9,18,0,320,5.5,2.15
2002,9,18,1,315,6.3,2.27
2002,9,18,2,333,6.6,2.2
2002,9,18,3,329,7.1,2.17
2002,9,18,4,338,6.8,2.37
2002,9,18,5,346,6.6,2.27
2002,9,18,6,341,5.6,2.28
2002,9,18,7,343,3.3,1.96
2002,9,18,8,328,3,2.02
2002,9,18,9,321,1.7,2
2002,9,18,10,323,1.9,1.81
2002,9,18,11,319,1.3,1.78
2002,9,18,12,311,1.7,1.74
2002,9,18,13,315,2.2,1.94
2002,9,18,14,309,2.3,1.75
2002,9,18,15,284,1.1,1.87
2002,9,18,16,194,0.9,1.78
2002,9,18,17,217,1,1.62
2002,9,18,18,270,1.2,1.67
2002,9,18,19,135,0.1,1.71
2002,9,18,20,316,1.1,1.56
2002,9,18,21,97,1.1,1.69
2002,9,18,22,126,2.2,1.57
2002,9,18,23,135,1.6,1.58
2002,9,19,0,274,2.7,1.65
2002,9,19,1,275,2.2,1.5
2002,9,19,2,281,0.7,1.58
2002,9,19,3,13,1.9,1.65
2002,9,19,4,71,3.5,1.45
2002,9,19,5,90,1.5,1.54
2002,9,19,6,136,1.9,1.52
2002,9,19,7,146,1.8,1.69
2002,9,19,8,175,1,1.66
2002,9,19,9,193,1.4,1.71
2002,9,19,10,167,1.5,1.7
2002,9,19,11,248,1.4,1.9
2002,9,19,12,262,3,1.87
2002,9,19,13,209,1.7,2.26
2002,9,19,14,196,2,2.19
2002,9,19,15,196,1.8,2.1
2002,9,19,16,197,3.4,2.14
2002,9,19,17,194,3.9,2.05
2002,9,19,18,197,3.4,2.06
2002,9,19,19,193,3.7,2.04
2002,9,19,20,194,4.2,1.93
2002,9,19,21,214,5,1.83
2002,9,19,22,330,8.9,2.19
2002,9,19,23,324,9.6,1.76
2002,9,20,0,318,8.9,2.13
2002,9,20,1,324,8.8,2.38
2002,9,20,2,324,8.1,2.31
2002,9,20,3,332,8.6,2.6
2002,9,20,4,336,8.1,2.76
2002,9,20,5,331,9,2.95
2002,9,20,6,325,8.6,2.81
2002,9,20,7,322,8.3,2.75
2002,9,20,8,325,8.5,2.62
2002,9,20,9,333,8.8,2.65
2002,9,20,10,339,9,2.67
2002,9,20,11,352,7.3,2.48
2002,9,20,12,346,5,2.52
2002,9,20,13,10,2,2.33
2002,9,20,14,15,1.9,2.23
2002,9,20,15,313,2.1,2.34
2002,9,20,16,315,3.1,2.48
2002,9,20,17,319,2.2,2.09
2002,9,20,18,307,2,2.21
2002,9,20,19,315,2.3,2.02
2002,9,20,20,315,3.3,1.92
2002,9,20,21,311,3,1.95
2002,9,20,22,312,4.5,2.01
2002,9,20,23,316,5.7,2.12
2002,9,21,0,323,6.1,1.97
2002,9,21,1,330,7.3,1.85
2002,9,21,2,333,7.5,1.96
2002,9,21,3,328,6.9,1.86
2002,9,21,4,347,6.1,1.84
2002,9,21,5,343,6.4,1.84
2002,9,21,6,341,6.4,2.01
2002,9,21,7,354,5.8,1.85
2002,9,21,8,6,5.2,1.76
2002,9,21,9,348,5.3,1.7
2002,9,21,10,34,2,1.6
2002,9,21,11,339,1.4,1.76
2002,9,21,12,350,1.5,1.61
2002,9,21,13,287,0.1,1.64
2002,9,21,14,244,0.1,1.64
2002,9,21,15,307,0.3,1.51
2002,9,21,16,305,1.7,1.6
2002,9,21,17,206,2.1,1.45
2002,9,21,18,243,0.7,1.35
2002,9,21,19,211,0.8,1.2
2002,9,21,20,240,0.4,1.15
2002,9,21,21,334,2.2,1.16
2002,9,21,22,348,3.7,1.17
2002,9,21,23,347,4.9,1.05
2002,9,22,0,347,5.4,0.92
2002,9,22,1,348,5.7,1.08
2002,9,22,2,339,3.9,0.9
2002,9,22,3,325,3.5,0.94
2002,9,22,4,340,5.2,1.05
2002,9,22,5,334,6.8,1.11
2002,9,22,6,344,6.5,1.12
2002,9,22,7,11,4.7,1.17
2002,9,22,8,5,2.8,1.17
2002,9,22,9,325,2.7,1.08
2002,9,22,10,330,3.3,0.92
2002,9,22,11,324,1.7,0.8
2002,9,22,12,340,1.8,0.82
2002,9,22,13,36,2.8,0.84
2002,9,22,14,96,2.6,0.83
2002,9,22,15,135,1.4,0.87
2002,9,22,16,172,1.6,0.83
2002,9,22,17,237,1.1,0.81
2002,9,22,18,277,2.3,0.74
2002,9,22,19,257,3,0.75
2002,9,22,20,292,2.9,0.74
2002,9,22,21,312,2.6,0.77
2002,9,22,22,319,2.6,0.77
2002,9,22,23,323,1.5,0.81
2002,9,23,0,313,1.9,0.71
2002,9,23,1,305,1.7,0.73
2002,9,23,2,297,3.1,0.84
2002,9,23,3,337,4.9,0.83
2002,9,23,4,343,6.6,0.93
2002,9,23,5,336,5.9,1.11
2002,9,23,6,325,6.9,1.11
2002,9,23,7,335,6,1.12
2002,9,23,8,333,6.2,1.2
2002,9,23,9,334,4.3,1.2
2002,9,23,10,321,4.7,1.26
2002,9,23,11,316,4.1,1.35
2002,9,23,12,326,3.4,1.27
2002,9,23,13,327,3.7,1.48
2002,9,23,14,298,3.3,1.66
2002,9,23,15,277,2.2,1.51
2002,9,23,16,293,4.5,1.49
2002,9,23,17,311,5.3,1.63
2002,9,23,18,305,4.3,1.47
2002,9,23,19,314,5.4,1.48
2002,9,23,20,314,5.2,1.43
2002,9,23,21,301,4.4,1.43
2002,9,23,22,312,4.4,1.45
2002,9,23,23,318,4.5,1.49
2002,9,24,0,321,6.9,1.55
2002,9,24,1,329,6.7,1.59
2002,9,24,2,322,6.6,1.7
2002,9,24,3,318,7.1,1.73
2002,9,24,4,325,7.2,1.65
2002,9,24,5,322,7.3,1.89
2002,9,24,6,317,7,1.84
2002,9,24,7,316,6.4,1.68
2002,9,24,8,330,3.4,1.9
2002,9,24,9,329,2,1.83
2002,9,24,10,319,1.8,1.73
2002,9,24,11,292,1.4,1.77
2002,9,24,12,170,0.7,1.74
2002,9,24,13,118,0.7,1.7
2002,9,24,14,172,1.3,1.73
2002,9,24,15,144,1.9,1.86
2002,9,24,16,85,1.6,1.61
2002,9,24,17,54,0.3,1.8
2002,9,24,18,34,0.8,1.73
2002,9,24,19,301,1.6,1.71
2002,9,24,20,289,1.8,1.78
2002,9,24,21,290,2.9,2.07
2002,9,24,22,313,2.8,2.01
2002,9,24,23,319,2.7,1.96
2002,9,25,0,329,5.3,1.87
2002,9,25,1,341,5.9,2.23
2002,9,25,2,332,4.4,2.02
2002,9,25,3,327,2.1,2.09
2002,9,25,4,338,4.5,1.98
2002,9,25,5,338,2.7,2
2002,9,25,6,35,0.3,1.83
2002,9,25,7,344,2.7,1.97
2002,9,25,8,7,1.6,1.97
2002,9,25,9,34,0.1,1.95
2002,9,25,10,35,0.6,2.06
2002,9,25,11,57,0.7,2
2002,9,25,12,73,2.4,2.11
2002,9,25,13,68,1.6,1.99
2002,9,25,14,8,2.1,2.08
2002,9,25,15,71,2,1.92
2002,9,25,16,77,1.5,1.89
2002,9,25,17,72,0.9,1.69
2002,9,25,18,110,2,1.78
2002,9,25,19,354,0.2,1.58
2002,9,25,20,320,1.6,1.5
2002,9,25,21,305,2.1,1.49
2002,9,25,22,302,2.2,1.5
2002,9,25,23,333,1.4,1.47
2002,9,26,0,358,1.1,1.54
2002,9,26,1,315,1.2,1.47
2002,9,26,2,283,2,1.32
2002,9,26,3,306,3.1,1.32
2002,9,26,4,326,2.7,1.21
2002,9,26,5,325,3.7,1.26
2002,9,26,6,329,3.7,1.26
2002,9,26,7,325,4.2,1.24
2002,9,26,8,320,5.9,1.25
2002,9,26,9,328,4.1,1.37
2002,9,26,10,330,2.6,1.37
2002,9,26,11,316,2.7,1.3
2002,9,26,12,319,4.7,1.28
2002,9,26,13,320,4.8,1.34
2002,9,26,14,321,6.2,1.3
2002,9,26,15,327,6.9,1.43
2002,9,26,16,323,6.8,1.68
2002,9,26,17,320,6.6,1.75
2002,9,26,18,315,4.6,1.75
2002,9,26,19,328,6,2.05
2002,9,26,20,321,4.2,2.14
2002,9,26,21,319,9.6,2.27
2002,9,26,22,320,9,2.69
2002,9,26,23,311,9.8,2.7
2002,9,27,0,316,10.5,3.14
2002,9,27,1,320,10.5,2.97
2002,9,27,2,318,10.3,2.95
2002,9,27,3,321,9.4,2.73
2002,9,27,4,321,8.5,2.87
2002,9,27,5,348,5,2.51
2002,9,27,6,342,6.7,2.4
2002,9,27,7,360,5.4,2.33
2002,9,27,8,68,2.7,2.4
2002,9,27,9,103,3.6,2.35
2002,9,27,10,132,3.1,2.2
2002,9,27,11,142,2.4,2.11
2002,9,27,12,116,2.5,2.07
2002,9,27,13,136,1.7,2
2002,9,27,14,169,2.1,2.1
2002,9,27,15,156,1.5,2.12
2002,9,27,16,94,1.8,1.88
2002,9,27,17,118,1.4,1.79
2002,9,27,18,152,2.1,1.56
2002,9,27,19,166,1.6,1.47
2002,9,27,20,164,1.7,1.39
2002,9,27,21,247,0.1,1.39
2002,9,27,22,277,0.9,1.3
2002,9,27,23,40,0.1,1.26
2002,9,28,0,15,0.4,1.28
2002,9,28,1,322,2.1,1.3
2002,9,28,2,4,2.7,1.49
2002,9,28,3,14,1.5,1.48
2002,9,28,4,290,2.6,1.49
2002,9,28,5,305,5,1.5
2002,9,28,6,357,3.8,1.4
2002,9,28,7,11,3,1.45
2002,9,28,8,343,3.3,1.37
2002,9,28,9,4,2.2,1.28
2002,9,28,10,4,3,1.27
2002,9,28,11,5,2.6,1.32
2002,9,28,12,338,3.4,1.26
2002,9,28,13,322,4.1,1.21
2002,9,28,14,318,2.9,1.37
2002,9,28,15,313,3.3,1.63
2002,9,28,16,337,4,1.88
2002,9,28,17,341,3.2,1.97
2002,9,28,18,3,2.9,2.04
2002,9,28,19,318,5.3,1.92
2002,9,28,20,336,5.3,2.33
2002,9,28,21,335,4.2,1.9
2002,9,28,22,323,3.3,2.02
2002,9,28,23,331,3.3,2
2002,9,29,0,328,2.6,1.87
2002,9,29,1,332,1.9,1.53
2002,9,29,2,327,0.4,1.8
2002,9,29,3,180,0,1.89
2002,9,29,4,319,8.6,1.73
2002,9,29,5,317,7.7,1.74
2002,9,29,6,309,8.6,1.85
2002,9,29,7,308,9.8,1.96
2002,9,29,8,309,9,2.2
2002,9,29,9,310,9,2.49
2002,9,29,10,310,9.3,2.58
2002,9,29,11,311,9.5,2.68
2002,9,29,12,307,10,2.96
2002,9,29,13,304,9.9,3.06
2002,9,29,14,303,10,3.2
2002,9,29,15,304,9.2,3.12
2002,9,29,16,301,9.5,2.97
2002,9,29,17,289,7.9,3.08
2002,9,29,18,298,8.9,3.08
2002,9,29,19,298,7.2,3.01
2002,9,29,20,306,7.9,2.93
2002,9,29,21,295,7.6,3.06
2002,9,29,22,303,5.7,2.93
2002,9,29,23,298,7,2.91
2002,9,30,0,305,5.6,2.75
2002,9,30,1,302,5,2.78
